,Unnamed: 0,Title,Genre,Network,Summary,Year,Rating,Metascore,Votes,Runtime,Actors
713,713,She is WOW,"['Family', 'Comedy', 'Romance']",tvN,"A satirical drama about how the popular announcer Gong Jung Han and top actress Jo Ah Ra pretend to be a close couple on the outside when theyÌ¢‰âÂå_re full of their own problems, a typical show-window couple who attempt to protect their elegant lives made of bluff and their neighborsÌ¢‰âÂ‰ã¢ lives shown pleasantly.",2013,6.5,,8,,"Sun-yeong Ahn, Jung-woo Choi, Sung Joon Choi, Jeong-su Han"
714,714,Special Affairs Team TEN 2,"['Crime', 'Mystery', 'Thriller']",OCN,"This drama is follow up to <em>Ì¢‰âÂÒ<a href=""https://www.koreandrama.org/?p=11432"" target=""_blank"">Special Affairs Team TEN</a>Ì¢‰âÂÒ</em></p><p>Ì¢‰âÂÒSpecial Affairs Team TENÌ¢‰âÂå is a criminal investigation unit that tackles the most violent crimes in South Korea. These crimes usually have less than a 10% rate for arrests. They chase the most notorious killers who attempt to commit the perfect crimes.</p><p>Yeo Ji Hoon (<a href=""http://star.koreandrama.org/?p=1036"" target=""_blank"">Joo Sang Wook</a>) is former top-notch detective, but now works as a professor. He then becomes the leader of Special Affairs Team TEN. He will lead this special crime unit.</p><p>Baek Do Sik (<a href=""http://star.koreandrama.org/?p=6584"" target=""_blank"">Kim Sang Ho</a>) is  as good-natured veteran detective. He possesses a keen sense of intuition, which he honed from his many years as a detective.</p><p>Nam Ye Ri (<a href=""http://star.koreandrama.org/?p=1719"" target=""_blank"">Jo An</a>) has been a detective for 4 years. She joins Special Affairs Team TEN because of her psychological reasoning powers.</p><p>Park Min Ho (<a href=""http://star.koreandrama.org/?p=12406"" target=""_blank"">Choi Woo Sik</a>) is a new detective. He joins Special Affairs Team TEN after impressing Professor Yeo Ji Hoon with his reasoning powers.",,,,,,
715,715,Wonderful Mama,"['Family', 'Romance', 'Comedy']",SBS,"Ì¢‰âÂèÏWonderful MamaÌ¢‰âÂ‰ã¢ is described as a refreshing and heartwarming family story.</p><p>ItÌ¢‰âÂ‰ã¢s about a loan shark mom, Yoon Bok Hee (<a href=""http://star.koreandrama.org/?p=1012"" target=""_blank"">Bae Jong Ok</a>), a self-made woman who went from working a tiny market stand to owning multi-million-won buildings. However, she was suffering from AlzheimerÌ¢‰âÂ‰ã¢s and has to hurry to make her 3 adult kids (<a href=""http://star.koreandrama.org/?p=9803"" target=""_blank"">Jung Yoo Mi</a>, <a href=""http://star.koreandrama.org/?p=927"" target=""_blank"">Kim Ji Suk</a> &amp; <a href=""http://star.koreandrama.org/?p=29539"" target=""_blank"">Park Bo Geum</a>) grow up before she forgets everything.</p><p>Meanwhile, Jang Hoon Nam (<a href=""http://star.koreandrama.org/?p=1071"" target=""_blank"">Jung Gyu Woon</a>) is the second son of a family thatÌ¢‰âÂ‰ã¢s owned a clothing material factory for three generations. He lost his parents when he was young and lives with his deaf older brother. He meets designer Go Young Chae (<a href=""http://star.koreandrama.org/?p=9803"" target=""_blank"">Jung Yoo Mi</a>), who is Yoon Bok HeeÌ¢‰âÂ‰ã¢s eldest daughter in the company where they work together. At first, they have frequent conflicts with each other, but fall in love with each other after that.",2013,5.8,,5,,"Chong-ok Bae, Yu-mi Jeong, Gyu-Woon Jung, Bo-Gum Park"
716,716,Jang Ok Jung,"['Period', 'Romance', 'Melodrama']",SBS,"This drama tells the story of Jang Hee Bin (<a href=""http://star.koreandrama.org/?p=332"" target=""_blank"">Kim Tae Hee</a>), one of the most famous royal concubines in the Joseon Dynasty who was behind the deposition of King Sook JongÌ¢‰âÂ‰ã¢s (<a href=""http://star.koreandrama.org/?p=1075"" target=""_blank"">Yoo Ah In</a>) wife, Queen In Hyun (<a href=""http://star.koreandrama.org/?p=697"" target=""_blank"">Hong Soo Hyun</a>). However, unlike the countless dramas and movies about this famous villain, this drama will tell the story of Jang Ok Jung before she became concubine Jang Hee Bin and focus on her role as a fashion designer and cosmetic maker in the Joseon era.",2013,7.4,,153,,"Tae-hee Kim, Ah-in Yoo, Sang-Yeob Lee, Seung-Yeon Han"
717,717,"KangChi, The Beginning","['Fantasy', 'human', 'melodrama', 'historical', 'romance']",MBC,"A melodrama epic about the great deal of trouble Choi Kang Chi (<a href=""http://star.koreandrama.org/?p=518"" target=""_blank"">Lee Seung Ki</a>), born as a half-human-half-mythical-creature, who goes through in order to become human and a story of Choi Kang ChiÌ¢‰âÂ‰ã¢s journey of struggling in order to live more like a human than anyone else despite not being able to become human.</p><p>Yoon Seo Hwa (<a href=""http://star.koreandrama.org/?p=306"" target=""_blank"">Lee Yeon Hee</a> ) and the guardian god of Jiri mountains, Gu Wal Ryung (<a href=""http://star.koreandrama.org/?p=4031"" target=""_blank"">Choi Jin Hyuk</a>) fell in love but due to the trap of their enemies, the Yoon family status fell into ruins. While Seo Hwa was on the run with her maid, she received news that Wal Ryung had disappeared after a mishap. Feeling unable to raise her son while escaping, she sent him down the river in a basket hoping that someone could take him in.</p><p>Choi Kang Chi (<a href=""http://star.koreandrama.org/?p=518"" target=""_blank"">Lee Seung Ki</a>) was raised by the Choi family after having been picked up from the river. Meanwhile, Dam Yeo Wool (<a href=""http://star.koreandrama.org/?p=5039"" target=""_blank"">Bae Suzy</a>) is a master of martial arts and archery. Yeo Wool is an upright character who really values the Three Bonds and Five Relationships in Confucianism, and becomes an instructor at a martial arts center at a young age.",2013,8.1,,989,,"Sung-ha Jo, Hye-Young Jung, Hee-won Kim, Sung-Jae Lee"
718,718,Crazy Love,"['Romance', 'Melodrama']",tvN,"This drama tells the story of a woman who meets the love of her life at the most desperate time.</p><p>Having been brought up in an orphanage, Yoon Mi So (<a href=""http://star.koreandrama.org/?p=274"" target=""_blank"">Park Sun Young</a>) marries the son of a rich family, Lee Min Jae (<a href=""http://star.koreandrama.org/?p=6448"" target=""_blank"">Heo Tae Hee</a>) when he falls head over heels for her but in the end she gets abandoned. She was betrayed by her husband and later meets the love of her life at this lowest point of her life.",2003,5.6,,530,108 min,"Jong-rok Oh, Tae-Hyun Cha, Ye-jin Son, Dong-Geun Yoo, Ji-ru Sung"
719,719,"I Summon You, Gold!","['Family', 'Romance', 'Comedy']",MBC,"A family drama that defines marriage&amp;family and trick&amp;truth about middle class people.</p><p>Jung Mong Hee (<a href=""http://star.koreandrama.org/?p=412"" target=""_blank"">Han Ji Hye</a>) is the woman who dreams of becoming a jewelry designer while operating a small accessories stand and She married into a family that owns a large jewelry company. His husband, Park Hyun Soo (<a href=""http://star.koreandrama.org/?p=4"" target=""_blank"">Yun Jung Hoon</a>) is the president of this large jewelry company who is the elder son in the family business.</p><p>Meanwhile, Sung Eun (<a href=""http://star.koreandrama.org/?p=639"" target=""_blank"">Lee Soo Kyung</a>) takes on the opponent role here as the antagonist to Jung Mong Hee. She is a successful jewelry designer and she is married to Park Hyun Joon (<a href=""http://star.koreandrama.org/?p=1414"" target=""_blank"">Lee Tae Sung</a>) who is the second son in the family business.",2013,7.1,,18,,"Ji-hye Han, Jeong-hun Yeon, Tae-Sung Lee, Soo-kyung Lee"
720,720,All About My Romance,"['Romance', 'Comedy']",SBS,"Can two politicians, one conservative and the other liberal, find a middle ground for romance?</p><p>Kim Soo Young (<a href=""http://star.koreandrama.org/?p=28"" target=""_blank"">Shin Ha Kyun</a>) is a newly elected member of the Korean National Assembly from the conservative New Korea Party. He entered politics after refusing to bow to pressure from his superiors as a sitting judge. When he arrives in parliament, Soo Young finds that he keeps running into and clashing with Noh Min Young (<a href=""http://star.koreandrama.org/?p=1366"" target=""_blank"">Lee Min Jung</a>), another freshman assembly member from the liberal Progressive Labor Party who entered politics after the death of her sister (her sister was a presidential candidate). When Soo Young and Min JungÌ¢‰âÂ‰ã¢s fiery exchanges at work turns to romance in their private lives, they must try to hide their relationship from their colleagues, the press and the public.</p><p>Meanwhile, Joon Ha (<a href=""http://star.koreandrama.org/?p=29114"" target=""_blank"">Park Hee Soon</a>) is a prosecutor who becomes Noh Min YoungÌ¢‰âÂ‰ã¢s aide when sheÌ¢‰âÂ‰ã¢s newly elected to her parliamentary post. Ahn Hee Sun (<a href=""http://star.koreandrama.org/?p=4627"" target=""_blank"">Han Chae Ah</a>) will be playing a reporter.",2013,7.4,,54,,"Ha-kyun Shin, Min-Jung Lee, Hee-soon Park, Chae-Ah Han"
721,721,When a Man Falls in Love,['Melodrama.Romance'],MBC,"Han Tae Sang (<a href=""http://star.koreandrama.org/?p=20"" target=""_blank"">Song Seung Hun</a>) is a former gangster, but now a successful business man. He has a cold-blooded decisiveness and incredible drive. This helped him to attain his current status, as he started with nothing. He then meets a younger woman named Seo Mi Do (<a href=""http://star.koreandrama.org/?p=1342"" target=""_blank"">Shin Se Kyung</a>). Her personality reminds him of himself when he was that age. Han Tae-Sang begins to feel love for the first time in his life.</p><p>Seo Mi Do is full of ambition and she is also bright and lovely. Seo Mi Do isnÌ¢‰âÂ‰ã¢t afraid of anything, because she went through so many difficult times when growing up.</p><p>A man named Lee Jae Hee (<a href=""http://star.koreandrama.org/?p=8553"" target=""_blank"">Yun Woo Jin</a>) then confronts Han Tae Sang over Seo Mi Do.",,,,,,
722,722,The Queen of Office,"['Romance', 'Comedy']",KBS2,"Contract employee Ms. Kim (<a href=""http://star.koreandrama.org/?p=362"" target=""_blank"">Kim Hye Soo</a>) does everything perfect at work that even her bosses are a little afraid of. She is also shrouded in mystery because her colleagues donÌ¢‰âÂ‰ã¢t know her background. Ms. Kim is the center of attention and she is also charismatic and funny. Meanwhile, Jang Kyu Jik (<a href=""http://star.koreandrama.org/?p=49"" target=""_blank"">Oh Ji Ho</a>) is a permanent employee in upper management. He finished his MBA in U.S. before returning to Korea. Two of them always argue about everything.",2013,7.4,,42,,"Il-Woo Jung, Hye-su Kim, Ji-Ho Oh, Yu-mi Jung"
723,723,Cruel Palace Ì¢‰âÂ‰ÛÏ War of Flowers,"['Historical', 'Melodrama', 'Romance']",jTBC,,2013,7,,25,,"Hyun-joo Kim, Deok-hwa Lee, Seon-mi Song, Sung Mo Jung"
724,724,"Hur Jun, The Original Story","['Historical', 'Medical', 'Romance']",MBC,"This drama is based on 1999-2000 MBC drama series <a href=""http://en.wikipedia.org/wiki/Hur_Jun_(TV_series)"" target=""_blank"">Ì¢‰âÂÒHur JunÌ¢‰âÂå</a>.  Because of the similarities between the two main characters of the show,  Ì¢‰âÂÒHur JunÌ¢‰âÂå has often been called as male version of <a href=""https://www.koreandrama.org/?p=81"" target=""_blank"">Ì¢‰âÂÒDae Jang GeumÌ¢‰âÂå</a>.</p><p>The story is set in Joseon Korea, primarily during the reign of Seonjo. The story covers a time that is approximately 50 years after the death of Dae Jang Geum <em>(the reputed first female doctor of Joseon Korea)</em>. It depicts the dramatic life of historical figure <a href=""http://en.wikipedia.org/wiki/Heo_Jun"" target=""_blank"">Heo Joon</a> who wrote the oriental medical textbook <a href=""http://en.wikipedia.org/wiki/Dongui_Bogam"" target=""_blank""><em>Ì¢‰âÂÒDonguibogamÌ¢‰âÂå</em></a> and became physician for King Seonjo. <a href=""http://star.koreandrama.org/?p=111"" target=""_blank"">Kim Joo Hyuk</a> will plays Heo Joon in this drama.</p><p>Yoo Ui Tae (<a href=""http://star.koreandrama.org/?p=1439"" target=""_blank"">Baek Yoon Shik</a>) plays Heo JunÌ¢‰âÂ‰ã¢s mentor who is the single greatest influence in his life. Meanwhile, Ye jin Ah (<a href=""http://star.koreandrama.org/?p=282"" target=""_blank"">Park Jin Hee</a>) plays a lady who lost her parents at a young age but was raised by Yoo Ui Tae, and grows up learning medicine from him as well. She eventually becomes a royal nurse and works alongside Heo Jun and falls in love with him. Yoo Do Ji (<a href=""http://star.koreandrama.org/?p=506"" target=""_blank"">Nam Goong Min</a>) will plays Yoo Ui TaeÌ¢‰âÂ‰ã¢s son.",,,,,,
725,725,Like a Fairytale,"['Romance', 'Melodrama', 'Family']",KBS2,"An ordinary man and a woman stay in a relationship for 15 years. They get married but break up twice, and now they meet again for the third times.",,,,,,
726,726,The End of the World,"['Medical', 'Mystery', 'Romance']",jTBC,"This is a drama about a unknown mysterious disease spreads.</p><p>Kang Joo Hun (<a href=""http://star.koreandrama.org/?p=9232"" target=""_blank"">Yoon Je Moon</a>) is the chief of epidemiological investigation at the Korea Centers for Disease Control and Prevention. He loses his beloved to the new virus and attempts to find a critical clue through reverse tracing.",2014,,,,100 min,"Mun-heum Kim, Yoon Hak, Kwangsu Kim, Hie-jin Jang"
727,727,Nine: 9 Times Time Travel,"['Timetravel', 'Romance', 'Fantasy', 'Thriller', 'Mystery', 'Melodrama']",tvN,"This fantasy melodrama is about an anchorman at a TV broadcasting station, Park Sun Woo (<a href=""http://star.koreandrama.org/?p=524"" target=""_blank"">Lee Jin Wook</a>) who is in love with new reporter Joo Min Young (<a href=""http://star.koreandrama.org/?p=389"" target=""_blank"">Jo Yoon Hee</a>) and is given 9 chances to travel back in time to solve a crime that happened 20 years ago.</p><p><strong>Cast (2012)</strong></p><p><em>Main Cast</em></p><p><a href=""http://star.koreandrama.org/?p=524"" target=""_blank"">Lee Jin Wook</a> as Park Sun Woo<br/> <a href=""http://star.koreandrama.org/?p=389"" target=""_blank"">Jo Yoon Hee</a> as Joo Min Young</p><p><em>Sun WooÌ¢‰âÂ‰ã¢s family</em></p><p><a href=""http://star.koreandrama.org/?p=1092"" target=""_blank"">Jun Noh Min</a> as Park Jung Woo<br/> <a href=""http://star.koreandrama.org/?p=28799"" target=""_blank"">Kim Hee Ryung</a> as Son Myung Hee</p><p><em>People around Sun Woo</em></p><p><a href=""http://star.koreandrama.org/?p=945"" target=""_blank"">Jung Dong Hwan</a> as Choi Jin Chul<br/> <a href=""http://star.koreandrama.org/?p=8316"" target=""_blank"">Uhm Hyo Sup</a> as Oh Chul Min<br/> <a href=""http://star.koreandrama.org/?p=30610"" target=""_blank"">Lee Seung Joon</a> as Han Young Hoon<br/> <a href=""http://star.koreandrama.org/?p=23954"" target=""_blank"">Yun Je Wook</a> as Kim Bum Suk<br/> <a href=""http://star.koreandrama.org/?p=752"" target=""_blank"">Park Gri Na</a> as Lee Joo Hee<br/> <a href=""http://star.koreandrama.org/?p=30603"" target=""_blank"">Lee Joon Hyuk</a> as CBM News PD</p><p><em>Other People</em></p><p><a href=""http://star.koreandrama.org/?p=1156"" target=""_blank"">Lee Eung Kyung</a> as Kim Yoo Jin<br/> <a href=""http://star.koreandrama.org/?p=3188"" target=""_blank"">Min Suk</a> as Kang Seo Joon<br/> <a href=""http://star.koreandrama.org/?p=17755"" target=""_blank"">Yoo Se Rye</a> as Sung Eun Joo<br/> <a href=""http://star.koreandrama.org/?p=23172"" target=""_blank"">Kim Won Hae</a> as Park Chang Min<br/> <a href=""http://star.koreandrama.org/?p=35297"" target=""_blank"">Choi Woong</a> as Choi Jin ChulÌ¢‰âÂ‰ã¢s assistant<br/> <a href=""http://star.koreandrama.org/?p=2598"" target=""_blank"">Lee Han Wie</a> as Min YoungÌ¢‰âÂ‰ã¢s stepfather</p><p><em>Cameos</em></p><p><a href=""http://star.koreandrama.org/?p=4263"" target=""_blank"">Park Won Sang</a> as police officer<br/> <a href=""http://star.koreandrama.org/?p=10474"" target=""_blank"">Lee Jung Sung</a> as Kang Seo JoonÌ¢‰âÂ‰ã¢s father</p><p><strong>Cast (1992)</strong></p><p><em>Main Cast</em></p><p><a href=""http://star.koreandrama.org/?p=20928"" target=""_blank"">Park Hyung Shik</a> as Park Sun Woo<br/> <a href=""http://star.koreandrama.org/?p=28458"" target=""_blank"">Jo Min Ah</a> as Joo Min Young</p><p><em>Sun WooÌ¢‰âÂ‰ã¢s family</em></p><p><a href=""http://star.koreandrama.org/?p=28802"" target=""_blank"">Seo Woo Jin</a> as Park Jung Woo<br/> <a href=""http://star.koreandrama.org/?p=28799"" target=""_blank"">Kim Hee Ryung</a> as Son Myung Hee<br/> Ì¢‰âÂ‰ÛÏ <a href=""http://star.koreandrama.org/?p=6464"" target=""_blank"">Jin Ye Sol</a> as Son Myung Hee <em>(young)</em><br/> <a href=""http://star.koreandrama.org/?p=8717"" target=""_blank"">Jun Gook Hwan</a> as Park Chun Soo</p><p><em>People around Sun Woo</em></p><p><a href=""http://star.koreandrama.org/?p=945"" target=""_blank"">Jung Dong Hwan</a> as Choi Jin Chul<br/> Ì¢‰âÂ‰ÛÏ <a href=""http://star.koreandrama.org/?p=6137"" target=""_blank"">Suh Dong Won</a> as Choi Jin Chul <em>(young)</em><br/> <a href=""http://star.koreandrama.org/?p=8316"" target=""_blank"">Uhm Hyo Sup</a> as Oh Chul Min<br/> <a href=""http://star.koreandrama.org/?p=28795"" target=""_blank"">Lee Yi Kyung</a> as Han Young Hoon</p><p><em>Other People</em></p><p><a href=""http://star.koreandrama.org/?p=10384"" target=""_blank"">Ga Deuk Hee</a> as Kim Yoo Jin<br/> <a href=""http://star.koreandrama.org/?p=23172"" target=""_blank"">Kim Won Hae</a> as Park Chang Min<br/> Park Moon Ah (ÌÇå¡‰Û¢ÌÇåÂåüÌÂ‰Û¢‰Û_) as Sung Eun Joo<br/> <a href=""http://star.koreandrama.org/?p=40815"" target=""_blank"">Na Hae Ryung</a> as Han So Ra</p><p><strong>Production Credits</strong></p><p>Director: Kim Byung Soo<br/> Screenwriter: Song Jae Jung, Kim Yoon Joo</p><p><strong>Awards</strong></p><p><a href=""https://www.koreandrama.org/2016-tvn10-awards-winners-list/"" target=""_blank"">2016 tvN10 Awards</a>: Content Award (Drama)<br/> <a href=""http://www.tvreport.co.kr/?c=news&amp;m=newsview&amp;idx=423403"" target=""_blank"">2013 Apan Star Awards</a> Ì¢‰âÂ‰ÛÏ Director Award: Kim Byung Soo (Nine)<br/> <a href=""http://beatuscorner.com/winners-from-korea-drama-awards-2013/"" target=""_blank"">2013 Korea Drama Festival Award 2013</a> Ì¢‰âÂ‰ÛÏ Top Excellence Actress: Joo Yoon Hee (Nine)</p><p><strong>Note</strong></p><p>Ì¢‰âÂ‰ÛÏ This drama has the same Production Team from <a href=""https://www.koreandrama.org/?p=17683"" target=""_blank"">Ì¢‰âÂÒQueen InhyunÌ¢‰âÂ‰ã¢s ManÌ¢‰âÂå</a>.</p><p>Ì¢‰âÂ‰ÛÏ Filming of this drama also taken in Nepal.</p><p><strong>Poster</strong></p><p><a href=""https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-Poster1.jpg""><img alt="""" class=""alignnone size-thumbnail wp-image-25852"" height=""150"" sizes=""(max-width: 105px) 100vw, 105px"" src=""https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-Poster1-105x150.jpg"" srcset=""https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-Poster1-105x150.jpg 105w, https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-Poster1-211x300.jpg 211w, https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-Poster1.jpg 550w"" title=""9 Times Time Travel Poster1"" width=""105""/></a> <a href=""https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-Poster2.jpg""><img alt="""" class=""alignnone size-thumbnail wp-image-25938"" height=""150"" sizes=""(max-width: 107px) 100vw, 107px"" src=""https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-Poster2-107x150.jpg"" srcset=""https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-Poster2-107x150.jpg 107w, https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-Poster2-215x300.jpg 215w, https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-Poster2.jpg 560w"" title=""9 Times Time Travel Poster2"" width=""107""/></a> <a href=""https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-Poster3.jpg""><img alt="""" class=""alignnone size-thumbnail wp-image-25939"" height=""150"" sizes=""(max-width: 107px) 100vw, 107px"" src=""https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-Poster3-107x150.jpg"" srcset=""https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-Poster3-107x150.jpg 107w, https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-Poster3-215x300.jpg 215w, https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-Poster3.jpg 560w"" title=""9 Times Time Travel Poster3"" width=""107""/></a> <a href=""https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-Poster4.jpg""><img alt="""" class=""alignnone size-thumbnail wp-image-25940"" height=""150"" sizes=""(max-width: 107px) 100vw, 107px"" src=""https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-Poster4-107x150.jpg"" srcset=""https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-Poster4-107x150.jpg 107w, https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-Poster4-215x300.jpg 215w, https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-Poster4.jpg 560w"" title=""9 Times Time Travel Poster4"" width=""107""/></a></p><p><strong>Related Photo</strong></p><p><a href=""https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-1.jpg""><img alt="""" class=""alignnone size-thumbnail wp-image-25942"" height=""100"" sizes=""(max-width: 150px) 100vw, 150px"" src=""https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-1-150x100.jpg"" srcset=""https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-1-150x100.jpg 150w, https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-1-300x200.jpg 300w, https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-1.jpg 560w"" title=""9 Times Time Travel 1"" width=""150""/></a> <a href=""https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-2.jpg""><img alt="""" class=""alignnone size-thumbnail wp-image-25943"" height=""100"" sizes=""(max-width: 150px) 100vw, 150px"" src=""https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-2-150x100.jpg"" srcset=""https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-2-150x100.jpg 150w, https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-2-300x200.jpg 300w, https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-2.jpg 560w"" title=""9 Times Time Travel 2"" width=""150""/></a><br/> <a href=""https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-3.jpg""><img alt="""" class=""alignnone size-thumbnail wp-image-25944"" height=""100"" sizes=""(max-width: 150px) 100vw, 150px"" src=""https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-3-150x100.jpg"" srcset=""https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-3-150x100.jpg 150w, https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-3-300x200.jpg 300w, https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-3.jpg 560w"" title=""9 Times Time Travel 3"" width=""150""/></a> <a href=""https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-4.jpg""><img alt="""" class=""alignnone size-thumbnail wp-image-25945"" height=""100"" sizes=""(max-width: 150px) 100vw, 150px"" src=""https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-4-150x100.jpg"" srcset=""https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-4-150x100.jpg 150w, https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-4-300x200.jpg 300w, https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-4.jpg 560w"" title=""9 Times Time Travel 4"" width=""150""/></a><br/> <a href=""https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-5.jpg""><img alt="""" class=""alignnone size-thumbnail wp-image-25946"" height=""99"" sizes=""(max-width: 150px) 100vw, 150px"" src=""https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-5-150x99.jpg"" srcset=""https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-5-150x99.jpg 150w, https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-5-300x199.jpg 300w, https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-5.jpg 560w"" title=""9 Times Time Travel 5"" width=""150""/></a> <a href=""https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-6.jpg""><img alt="""" class=""alignnone size-thumbnail wp-image-25947"" height=""99"" sizes=""(max-width: 150px) 100vw, 150px"" src=""https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-6-150x99.jpg"" srcset=""https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-6-150x99.jpg 150w, https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-6-300x199.jpg 300w, https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-6.jpg 560w"" title=""9 Times Time Travel 6"" width=""150""/></a> <a href=""https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-7.jpg""><img alt="""" class=""alignnone size-thumbnail wp-image-25948"" height=""100"" sizes=""(max-width: 150px) 100vw, 150px"" src=""https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-7-150x100.jpg"" srcset=""https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-7-150x100.jpg 150w, https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-7-300x200.jpg 300w, https://www.koreandrama.org/wp-content/uploads/2013/02/9-Times-Time-Travel-7.jpg 560w"" title=""9 Times Time Travel 7"" width=""150""/></a></p><p><a href=""http://9.interest.me/"" target=""_blank"">Official Site</a></p><p><a href=""http://www.youtube.com/watch?v=eaOuXXmsa6E"" target=""_blank"">Trailer I</a> &amp; <a href=""http://www.youtube.com/watch?v=EG_NBE8aucQ"" target=""_blank"">Trailer II</a> &amp; <a href=""http://www.youtube.com/watch?v=5K2i5wDRNwM"" target=""_blank"">Full Trailer</a></p><p><a href=""http://www.youtube.com/watch?v=1l5B_hB1f2w"" target=""_blank"">Nine Cross Promo</a></p><p><a href=""http://www.dramafever.com/drama/4242/1/Nine%3A_Nine_Time_Travels/"" target=""_blank"">Watch Online in Dramafever.com</a></p><div class=""sharedaddy sd-sharing-enabled""><div class=""robots-nocontent sd-block sd-social sd-social-icon sd-sharing""><h3 class=""sd-title"">Share this:</h3><div class=""sd-content""><ul><li class=""share-facebook""><a class=""share-facebook sd-button share-icon no-text"" data-shared=""sharing-facebook-25633"" href=""https://www.koreandrama.org/nine-9-times-time-travel/?share=facebook"" rel=""nofollow noopener noreferrer"" target=""_blank"" title=""Click to share on Facebook""><span></span><span class=""sharing-screen-reader-text"">Click to share on Facebook (Opens in new window)</span></a></li><li class=""share-twitter""><a class=""share-twitter sd-button share-icon no-text"" data-shared=""sharing-twitter-25633"" href=""https://www.koreandrama.org/nine-9-times-time-travel/?share=twitter"" rel=""nofollow noopener noreferrer"" target=""_blank"" title=""Click to share on Twitter""><span></span><span class=""sharing-screen-reader-text"">Click to share on Twitter (Opens in new window)</span></a></li><li class=""share-end""></li></ul></div></div></div></div>",2013,8.2,,345,,"Jin-wook Lee, Yun-hie Jo, No-min Jeon, Hie-ryeong Kim"
